,Title,Unnamed: 1,GMD,Unnamed: 3,Unnamed: 4,Unnamed: 5,Publisher,Unnamed: 7,Unnamed: 8,Type of book,Call #,?,Publishing city,Call #.1,?.1,?.2,?.3,Author,Category,Item
2985,My First Book Animal,imal,Text,,,,New Dawn Press Group,,,My First English,153.3,,,153.3,,,,<New Dawn Press Group>,<Kamus>,<T700347>
2986,My First Book Early Learning,ning,Text,,,,New Dawn Press Group,,,My First English,153.3,,,153.3,,,,<New Dawn Press Group>,<Kamus>,<T700348>
2987,My First Book of Early Learning,ning,Text,,,,Bhuana Ilmu Populer,2005,,My First English,372.6,,Jakarta,372.6,,,,<Tim Penulis >,<Kamus>,<T703948>
2988,My Hero (Pahlawanku),nku),Text,,,,Gramedia Pustaka Utama,2008,,Seri Pustaka Awal,823,,Jakarta,823,,,,<Apple Jordan>,<Cerita Anak>,<T702501>
2989,My Perfect Wedding (Pesta Perkawinan Impianku),nku),Text,,,,Gramedia Pustaka Utama,2005,,Disney Princess,823,,Jakarta,823,,,,<Lisa Ann Marsoli>,<Cerita Anak>,<T701879>
2990,My Piano My Best Friend,iend,Text,,,,Dari Mizan,2008,,Kecil -  Kecil Punya Karya,153.35,,Bandung,153.35,,,,<Ramya>,<Cerita Anak>,<T701152>
2991,My Summer Love,Love,Text,,,,m & c,2008,,Komik,741.3,,Jakarta,741.3,,,,<Shibano Yuka >,<Komik Bergambar>,<T704522>
2992,Nabi Palsu,alsu,Text,,,,Elex Media Komputindo,2010,,Lucky Luke,741.3,,Jakarta,741.3,,,,<Patrick Nordmann >,<Komik Bergambar>,<T704134>
2993,Naik Balon Udara,dara,Text,,,,Tiga Serangkai,2008,,Barney,823,,Solo,823,,,,<Mark S. Bernthal>,<Cerita Anak>,<T701495>
2994,Naik Balon Udara,dara,Text,,,,Tiga Serangkai,2008,,Barney,823,,Solo,823,,,,<Mark S. Bernthal>,<Cerita Anak>,<T702737>
2995,Naik•À_Naik ke Puncak Gunung,nung,Text,,,,DAR! Mizan,2009,,Aku Sayang Bumi,581,,Bandung,581,,,,<Valerina Daniel>,<Cerita Anak>,<T702161>
2996,Nakayoshi 1,hi 1,Text,,,,Elex Media Komputindo,2002,,Komik,741.3,,Jakarta,741.3,,,,<Tim Penulis >,<Komik Bergambar>,<T704502>
2997,Nakayoshi 3,hi 3,Text,,,,Elex Media Komputindo,2003,,Majalah Komik,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Komik Bergambar>,<T702448>
2998,Nakayoshi 52,i 52,Text,,,,Elex Media Komputindo,,,Majalah Komik,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Komik Bergambar>,<T702449>
2999,Nakayoshi 53,i 53,Text,,,,Elex Media Komputindo,,,Majalah Komik,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Komik Bergambar>,<T702450>
3000,Nakayoshi 56,i 56,Text,,,,Elex Media Komputindo,,,Majalah Komik,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Komik Bergambar>,<T702451>
3001,Nakayoshi 57,i 57,Text,,,,Elex Media Komputindo,,,Majalah Komik,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Komik Bergambar>,<T702452>
3002,Nakayoshi 6,hi 6,Text,,,,Elex Media Komputindo,2002,,Komik,741.3,,Jakarta,741.3,,,,<Tim Penulis >,<Komik Bergambar>,<T704503>
3003,Nama-nama Bulan,ulan,Text,,,,Interaksara,2000,,Buku Pemula Untuk Anak-anak (Dwibahasa),371.3,,Batam,371.3,,,,<Stella Saputra>,<Aktivitas Anak>,<T700110>
3004,Namaku Mandy. Aku Sayang Mami.,ami.,Text,,,,Grasindo,2009,,Mandy & Mami,813,,Jakarta,813,,,,<Fira Basuki><Syara Galang>,<Cerita Anak>,<T702550>
3005,Napoleon Bonaparte,arte,Text,,,,Elex Media Komputindo,,,Seri Tokoh Dunia,927,,,927,,,,<Team elex>,<Pengetahuan Anak>,<T700017>
3006,Napoleon Bonaparte,arte,Text,,,,Elex Media Komputindo,2008,,Seri Tokoh Dunia,927,,Jakarta,927,,,,<Lai Ie Seng>,<Pengetahuan Anak>,<T702819>
3007,Nasi Campur,mpur,Text,,,,Gramedia Pustaka Utama,2007,,Healthy Cooking,641.5,,Jakarta,641.5,,,,<Hindah Muaris>,<Masak-makanan>,<T700483>
3008,Nasi Goreng,reng,Text,,,,Gramedia Pustaka Utama,2006,,Seri Makanan Favorit,641.6,,Jakarta,641.6,,,,<B Asnawati Z>,<Masak-makanan>,<T703160>
3009,Nasi Goreng Favorit,orit,Text,,,,Gramedia Pustaka Utama,2008,,Resep Andalan Ny Liem,641.7,,Jakarta,641.7,,,,<Chendhawati>,<Masak-makanan>,<T700649>
3010,Nasi Kapau,apau,Text,,,,Gaya Favorit Press,2007,,Seri Masak Femina Primarasa,641.6,,Jakarta,641.6,,,,<Tim Penulis >,<Masak-makanan>,<T703512>
3011,Nasi Rames Komplet Selera Nusantara,tara,Text,,,,Gramedia Pustaka Utama,2006,,Seri Usaha Boga,641.6,,Jakarta,641.6,,,,<Sufi S Y >,<Masak-makanan>,<T703138>
3012,"Nasi Sapo, Nasi Goreng & Nasi Campur Oriental ",tal ,Text,,,,Gramedia Pustaka Utama,2007,,Favorit Ala Resto,641.6,,Jakarta,641.6,,,,<Mary Winata >,<Masak-makanan>,<T703963>
3013,"Nasi, Mi & Pasta Ala Resto",esto,Text,,,,Gramedia Pustaka Utama,2007,,Resep Praktis Sisca Soewitomo,641.6,,Jakarta,641.6,,,,<Sisca Soewitomo>,<Masak-makanan>,<T703142>
3014,Natal di Hutan,utan,Text,,,,Gramedia,2001,,Seri Little House,823,,Jakarta,823,,,,<Laura Ingalls Wilder>,<Cerita Anak>,<T702885>
3015,Natasha 1,ha 1,Text,,,,Elex Media Komputindo,2000,,Komik,741.3,,Jakarta,741.3,,,,<Waki Yamato><Mariko Hayashi>,<Komik Bergambar>,<T702458>
3016,Nathalie Keliling Dunia dengan 80 Kekacauan,auan,Text,,,,PT. Gramedia Pustaka Utama,2011,,Cerita Anak,813,,Jakarta,813,,,,<Sergio Salma>,<Cerita Anak>,<T704728>
3017,Negara,gara,Text,,,,PT. Buana Ilmu Populer,2012,,Ensiklopedia Anak Hebat,,,Jakarta,,,,,<Amelia Burhan>,<Pengetahuan Anak>,<T704936>
3018,Negeri Pelangi Ozu, Ozu,Text,,,,Elex Media Komputindo,1995,,Buku Dongeng Anak-Anak Bergambar,895.6,,Jakarta,895.6,,,,<Shogo Hirata>,<Cerita Anak>,<T701850><T701851>
3020,Negeri Tanpa Musik,usik,Text,,,,Gramedia Pustaka Utama,2006,,Serial Putri,813,,Jakarta,813,,,,<Renny Yaniar>,<Cerita Anak>,<T700470>
3021,Negeri Tanpa Musik,usik,Text,,,,Gramedia Pustaka Utama,2006,,Serial Putri,813,,Jakarta,813,,,,<Renny Yaniar>,<Cerita Anak>,<T702847>
3022,Nelayan dan Jin, Jin,Text,,,,Bhuana Ilmu Populer,2011,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704680>
3023,Nello dan Anjingnya,gnya,Text,,,,Bhuana Ilmu Populer,2010,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704675><T704255>
3025,Nelson Mandela Pejuang Penentang Apartheid,heid,Text,,,,Elex Media Komputindo,2007,,Seri Tokoh Dunia,923,,Jakarta,923,,,,<Nurmiadi H>,<Pengetahuan Anak>,<T700387>
3026,Neptunus,unus,Text,,,,Elex Media Komputindo,2007,,Mari Menjelajah‰Û_,523.4,,Jakarta,523.4,,,,<Helen><David Orme>,<Pengetahuan Anak>,<T700814><T700815><T700816><T700817><T700818>
3031,Newton & Fisika Klasik,asik,Text,,,,Scientific press,,,Seri Mengenal & Memahami,923,,,923,,,,<William Rankin>,<Pengetahuan Dewasa>,<T700279>
3032,Next Door Savior,vior,Text,,,,Immanuel Publishing House,2004,,Buku Rohani,232,,Jakarta,232,,,,<Max Lucado>,<Buku Rohani>,<T701552>
3033,Next Door Savior,vior,Text,,,,Immanuel,2004,,Buku Rohani,232,,Jakarta,232,,,,<Max Lucado >,<Buku Rohani>,<T703284>
3034,Next Level mencapai Level Raja-Raja,Raja,Text,,,,Mahanaim,2010,,Buku Rohani,248,,Semarang,248,,,,<Iin Tjipto>,<Buku Rohani>,<T704623>
3035,Night Wind€à's Woman ( Kekasih Night Wind ),nd ),Text,,,,Gramedia Pustaka Utama,2003,,Novel,823,,Jakarta,823,,,,<Sheri Whitefeather>,<Novel / Fiksi>,<T701304>
3036,Nikmat Serba Cokelat,elat,Text,,,,Gaya Favorit Press,2010,,Seri Masak Femina Primarasa,641.5,,Jakarta,641.5,,,,<Tim Penulis >,<Masak-kue>,<T704309>
3037,Nilo Kudanil Tsunami,nami,Text,,,,Bestari Kids,2009,,Seri Fabel Mancanegara,398.5,,Jakarta,398.5,,,,<Koko Nata>< Heru Sutrisno >,<Cerita Anak>,<T703429>
3038,Nilo Kudanil Tsunami,nami,Text,,,,Bestari Kids,2009,,Seri Fabel Mancanegara,813,,Jakarta,813,,,,<Koko Nata>< Heru Sutrisno >,<Cerita Anak>,<T703580>
3039,Niulang dan Zhinu,hinu,Text,,,,Elex Media Komputindo,2000,,Cerita Rakyat Tiongkok,895.1,,Jakarta,895.1,,,,<Hingoan Gunawan>,<Cerita Anak>,<T701868>
3040,No Strings Attached,ched,Text,,,,Gramedia Pustaka Utama,2011,,Disney Princess,823,,Jakarta,823,,,,<Jacqueline A Ball>,<Cerita Anak>,<T704661>
3041,Nontan Ngompol,mpol,Text,,,,Elex Media Komputindo,2001,,Bermain Bersama Nontan,823,,Jakarta,823,,,,<Sachiko Kiyono >,<Cerita Anak>,<T704068>
3042,Not Good If Detached,ched,Text,,,,INTERAKSA,,,Buku Rohani,,,Jakarta,,,,,<Corrie Ten Boom>,<Buku Rohani>,<T704856>
3043,Nouns & Pronouns (Kata Benda & Kata Ganti),nti),Text,,,,Tiga Serangkai,2010,,Grammar Ray,422,,Solo,422,,,,<Andrew Carter >,<Aktivitas Anak>,<T704446>
3044,Nuri,Nuri,Text,,,,Quality Press,,,Memahami Tentang Satwa,598.2,,,598.2,,,,<Lucky Baker>,<Pengetahuan Anak>,<T700247>
3045,Nuri Si Burung Cerewet,ewet,Text,,,,Komunikasi Bina Kasih,2000,,Bahan diskusi antara Orangtua dengan anak tercinta,813,,Jakarta,813,,,,<Neta Jackson>,<Cerita Anak>,<T702021>
3046,Nyam•À_Nyam•À_Lezat!,zat!,Text,,,,Elex Media Komputindo,2008,,Rahasia Tubuh Kita,813,,Jakarta,813,,,,<Rani Maria>,<Cerita Anak>,<T700442>
3047,Nyamuk-nyamuk yang Nakal,akal,Text,,,,Bestari Kids,2010,,Seri Hewan Hama,813,,Jakarta,813,,,,<Bambang Joko Susilo >,<Cerita Anak>,<T704148>
3048,Nyanyian Yang Membahagiakan,akan,Text,,,,PT. Gramedia Pustaka Utama,2010,,Disnney PRINCESS,,,Jakarta,,,,,<Cynthia Stierle>,<Cerita Anak>,<T704893>
3049,Nyaris Terjebak,ebak,Text,,,,Gramedia Pustaka Utama,2006,,Lima Sekawan,813,,Jakarta,813,,,,<Enid Blyton>,<Novel / Fiksi>,<T700574><T704758><T704772>
3052,Nyonya trot & Si Babi,Babi,Text,,,,Quality Press,,,Seri Tarantula,823,,,823,,,,<Judy Hamilton>,<Cerita Anak>,<T700317>
3053,Nyonya Trot dan Si Babi,Babi,Text,,,,Quality Press,1998,,Seri Tarantula,823,,Jakarta,823,,,,<Judy Hamilton>,<Cerita Anak>,<T701626>
3054,Offside 15,e 15,Text,,,,Elex Media Komputindo,1999,,Komik,741.3,,Jakarta,741.3,,,,<Natsuko Heiuchi>,<Komik Bergambar>,<T702457>
3055,"Oh, Kelinci Kecil!",cil!,Text,,,,Gramedia Pustaka Utama,2000,,Seri Pustaka Kecil,823,,Jakarta,823,,,,<Kathy Wilburn>,<Cerita Anak>,<T704092>
3056,Oklahoma Jim, Jim,Text,,,,Elex Media Komputindo,2010,,Lucky Luke,741.3,,Jakarta,741.3,,,,<Leturgie><Pearce>,<Komik Bergambar>,<T704133>
3057,Olahan Lezat Buah,Buah,Text,,,,Gaya Favorit Press,2005,,Seri Masak Femina Primarasa,641.8,,Jakarta,641.8,,,,<Tim Penulis >,<Masak-kue>,<T704310>
3058,Olahan Lezat Telur,elur,Text,,,,Gaya Favorit Press,2005,,Seri Masak Femina Primarasa,641.6,,Jakarta,641.6,,,,<Tim Penulis >,<Masak-makanan>,<T704311>
3059,Olahraga,raga,Text,,,,Tiga Serangkai,2007,,Menjaga Diri Sendiri,793.4,,Solo,793.4,,,,<Claire Llewellyn >,<Cerita Anak>,<T703711>
3060,Olahraga,raga,Text,,,,Tinta Emas Publishing,,,Seri Kamus Istilah Visual,796,,Bandung,796,,,,<Timas Community >,<Kamus>,<T704426>
3061,Olahraga 1,ga 1,Text,,,,Bhuana Ilmu Populer,,,Seri Mewarnai,153.3,,Jakarta,153.3,,,,<Tim Penulis>,<Aktivitas Anak>,<T703078>
3062,Olahraga 4,ga 4,Text,,,,Bhuana Ilmu Populer,,,Seri Mewarnai,153.3,,Jakarta,153.3,,,,<Tim Penulis>,<Aktivitas Anak>,<T703081>
3063,Oliver Twist,wist,Text,,,,Pustaka Lebah,2008,,Great Classic Collections,741.3,,Jakarta,741.3,,,,<Charles Dickens>,<Cerita Anak>,<T702997>
3064,Oliver Twist,wist,Text,,,,Pustaka Lebah,2008,,Great Classic Collections,741.3,,Jakarta,741.3,,,,<Charles Dickens>,<Cerita Anak>,<T702998>
3065,One True Love (Menemukan Cinta Sejati),ati),Text,,,,Gramedia Pustaka Utama,2005,,Disney Princess,823,,Jakarta,823,,,,<Annie Auerbach>,<Cerita Anak>,<T701877>
3066,Oops! (Aduh !),h !),Text,,,,Quality Press,2004,,Langkah-langkah Pertama,823,,Jakarta,823,,,,<Judy Hamilton>,<Pengetahuan Anak>,<T701608>
3067,Operasi Bilangan Pecahan,ahan,Text,,,,Bhuana Ilmu Populer,2009,,Asyik Belajar Matematika 4,510,,Jakarta,510,,,,<Kim Rin>,<Pengetahuan Anak>,<T701522>
3068,Orang Samaria Yang Baik Hati,Hati,Text,,,,Quality Press,,,Seri Tarantula,823,,,823,,,,<Judy Hamilton>,<Cerita Anak>,<T700333>
3069,Orang Utan,Utan,Text,,,,Tiga Serangkai,2007,,Dunia Satwa,599,,Solo,599,,,,<Sally Morgan>,<Pengetahuan Anak>,<T701527>
3070,Orang Utan,Utan,Text,,,,Tiga Serangkai,2007,,Dunia Satwa,599,,Solo,599,,,,<Sally Morgan >,<Pengetahuan Anak>,<T703673>
3071,Orang-orangan Salju,alju,Text,,,,Quality Press,,,Seri Tarantula,823,,,823,,,,<Judy Hamilton>,<Cerita Anak>,<T700292><T701623>
3073,Orangutan,utan,Text,,,,Kreasi Media,2008,,Seri Dunia Binatang,599,,Jakarta,599,,,,<Team Studio Kreasi Media>,<Pengetahuan Anak>,<T701331>
3074,Origami,gami,Text,,,,Hinkler Books,2000,,Amazing Fun Pack,372.5,,Victoria,372.5,,,,<Makiko Ikeda >,<Aktivitas - Umum>,<T704073>
3075,Origami - Aneka Burung,rung,Text,,,,Grasindo,1999,,Origami,372.5,,Jakarta,372.5,,,,<Miyoko Alam>,<Aktivitas - Umum>,<T701386>
3076,Origami - Kawan-kawan Makhlik Hidup 1,up 1,Text,,,,Grasindo,2000,,Origami,372.5,,Jakarta,372.5,,,,<Miyoko Alam>,<Aktivitas - Umum>,<T701384>
3077,Origami - Kawan-kawan Makhlik Hidup 2,up 2,Text,,,,Grasindo,2000,,Origami,372.5,,Jakarta,372.5,,,,<Miyoko Alam>,<Aktivitas - Umum>,<T701385>
3078,Origami Untuk Anak 4-10 tahun,ahun,Text,,,,Kawan Pustaka,2008,,Origami,153.3,,Jakarta,153.3,,,,<Maya Hirai>,<Aktivitas - Umum>,<T701388>
3079,Origami untuk Anak TK,k TK,Text,,,,Penerbitan Sarana Bobo,2009,,Ketrampilan Ori,372.5,,Jakarta,372.5,,,,<Hari Susana>,<Aktivitas - Umum>,<T702489><T703268>
3081,Origami Untuk Sekolah Dasar,asar,Text,,,,Kawan Pustaka,,,Origami,153.3,,,153.3,,,,<>,<Aktivitas - Umum>,<T700371>
3082,Otak dan Sistem Saraf,araf,Text,,,,Yudhistira,2007,,Serial Ilmu Pengetahuan Populer,612,,Bogor,612,,,,<Sema Gul >,<Pengetahuan Anak>,<T703478>
3083,Otak Sehat,ehat,Text,,,,Mizan Pustaka,2008,,My Body,611,,Bandung,611,,,,<Renny Yaniar>,<Pengetahuan Anak>,<T701320>
3084,Otak-Atik Otak Praktis,ktis,Text,,,,MedPress,2009,,Psikologi Anak,153.9,,Yogyakarta,153.9,,,,<Arman Yurisaldi Saleh>,<Aktivitas - Umum>,<T702674>
3085,Outrageously Alice ( Alice Ynag Luar Biasa ),sa ),Text,,,,Gramedia Pustaka Utama,2007,,Alice,823,,Jakarta,823,,,,<Phyllis Reynolds Naylor>,<Cerita Dewasa>,<T701164><T701165>
3087,Oviraptor ( Pencuri Telur ),ur ),Text,,,,PT. Gramedia Pustaka Utama,2012,,Komik Dino,,,Jakarta,,,,,<Rosi L. Simamora>,<Pengetahuan Anak>,<T704918>
3088,Owls ( Mengenal Beruang Hantu ),tu ),Text,,,,PT. Buana Ilmu Populer,2009,,I Love,,,Jakarta,,,,,<Safran Yusri>,<Pengetahuan Anak>,<T704938>
3089,Pachycephalosaurus ( Kadal Kepala Tebal ),al ),Text,,,,PT. Gramedia Pustaka Utama,2012,,Komik Dino,,,Jakarta,,,,,<Rosi L. Simamora>,<Pengetahuan Anak>,<T704916>
3090,Paddy (Padi),adi),Text,,,,Bestari Buana Murni,2008,,Plant Around Us,633.1,,Jakarta,633.1,,,,<Setiawan G Sasongko >,<Pengetahuan Anak>,<T703609>
3091,pahlawan yang hilang,lang,Text,,,,Mizan Media Utama,2012,,The Lost Hero,823,,Bandung,823,,,,<Rick Riordan>,<Novel / Fiksi>,<T704794>
3092,Pak Odol Sang Penjaga Gigi,Gigi,Text,,,,Bestari Kids,2006,,Serial Tobi,813,,Jakarta,813,,,,<Gibyan A>,<Cerita Anak>,<T703067>
3093,Pakaian Baru Kaisar,isar,Text,,,,Elex Media Komputindo,1987,,Dongeng Klasik HC Anderson,823,,Jakarta,823,,,,<Hans Christian Anderson>,<Cerita Anak>,<T701874>
3094,Pakailah Tanganku,anku,Text,,,,Yayasan Komunikasi Bina Kasih,1995,,Buku Rohani,248,,Jakarta,248,,,,<Dorothy C Wilson >,<Buku Rohani>,<T703889>
3095,Paket Sukses Menghadapi Ujian Nasional dan Ujian Sekolah SMP 7 Paket,aket,Text,,,,Yrama Widya,2009,,Paket Sukses Menghadapi UNAS,373.1,,Bandung,373.1,,,,<Tim Pesanggrahan Guru>,<Buku Pelajaran>,<T703114>
3096,Palagan Ambarawa,rawa,Text,,,,Pustaka Lebah,2008,,Great Classic Collections,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Cerita Anak>,<T703004>
3097,Paman Gober 14,r 14,Text,,,,Gramedia,1997,,Komik,741.3,,Jakarta,741.3,,,,<Walt Disney >,<Komik Bergambar>,<T704047>
3098,Pamer Salju,alju,Text,,,,Gramedia Pustaka Utama,2002,,The Powerpuff Girls,823,,Jakarta,823,,,,<E S Mooney>,<Cerita Anak>,<T702910>
3099,Panas,anas,Text,,,,Quality Press,1998,,Liff off,594,,Jakarta,594,,,,<Joy Richardson>,<Pengetahuan Anak>,<T701660>
3100,Panci Bubur Ajaib,jaib,Text,,,,Quality Press,,,Seri Tarantula,823,,,823,,,,<Judy Hamilton>,<Cerita Anak>,<T700312>
3101,Panda,anda,Text,,,,Quality Press,,,Buku Mengenai Dunia Bintang,599,,,599,,,,<Jinny Johnson>,<Pengetahuan Anak>,<T700150>
3102,Panda,anda,Text,,,,Quality Press,,,Memahami Tentang Satwa,599,,,599,,,,<Barbara Taylor Cork>,<Pengetahuan Anak>,<T700253>
3103,Pandai Membaca A I U E O, E O,Text,,,,Bhuana Ilmu Populer,2009,,Buku TK,372.4,,Jakarta,372.4,,,,<Esti Nugraheni>,<Buku Pelajaran>,<T702664>
3104,Pandi dan si Kercil,rcil,Text,,,,Yrama Widya,2013,,Persahabatan,,,Jakarta,,,,,<Nurlailah>,<Cerita Anak>,<T704943>
3105,Panduan Berbisnis Usaha ala Rumahan Paling Laris,aris,Text,,,,Gramedia Pustaka Utama,2010,,Seri Wirausaha Kuliner Lezat,640.4,,Jakarta,640.4,,,,<Tim Penulis >,<Umum>,<T704319>
3106,Panduan Lengkap Belajar Membaca,baca,Text,,,,Kawan Pustaka,2009,,Untuk 4-6 Tahun,372.4,,Jakarta,372.4,,,,<Nur Khoiriyah >,<Aktivitas Anak>,<T703389>
3107,Panduan Lengkap Mengurus Perijinan & Dokumen,umen,Text,,,,ForumSahabat,2008,,Umum - Dewasa,25,,Jakarta,25,,,,<Anton Yudi Setianto>,<Umum>,<T700638>
3108,Pangeran & Tiga Helai Bulu,Bulu,Text,,,,Elex Media Komputindo,1998,,Buku Dongeng Anak-Anak Bergambar,895.6,,Jakarta,895.6,,,,<Shogo Hirata>,<Cerita Anak>,<T701862>
3109,Pangeran Angsa,ngsa,Text,,,,Elex Media Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701827>
3110,Pangeran Bahagia (The Happy Prince),nce),Text,,,,Elex Media Komputindo,2010,,Dongeng Klasik,823,,Jakarta,823,,,,<Endar W>,<Cerita Anak>,<T703096>
3111,Pangeran dan Anak Gembala,bala,Text,,,,Elex Media Komputindo,2001,,Cerita Rakyat Tioangkok,895.1,,Jakarta,895.1,,,,<Klara S>,<Cerita Anak>,<T701870>
3112,Pangeran dan Rebab,ebab,Text,,,,Elex Media Komputindo,2001,,Cerita Rakyat Tiongkok,895.1,,Jakarta,895.1,,,,<Klara S>,<Cerita Anak>,<T701871>
3113,Pangeran Diponegoro,goro,Text,,,,Elex Media Merchandising,1999,,Cerita Asli Indonesia,398,,Jakarta,398,,,,<Tim penulis            >,<Cerita Anak>,<T702002>
3114,Pangeran Diponegoro,goro,Text,,,,Bee Media,2010,,Seri Pahlawan Nasional,923,,Jakarta,923,,,,<Frida Firdiani >,<Pengetahuan Anak>,<T704119>
3115,Pangeran Katak,atak,Text,,,,PT. Buana Ilmu Populer,2013,,Grimm's Fairy Tales,,,Jakarta,,,,,<Maria Susanto>,<Cerita Anak>,<T704902>
3116,Pangeran Panjang Akal,Akal,Text,,,,Bhuana Ilmu Populer,2010,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704674>
3117,Pangeran yang Selalu Bahagia,agia,Text,,,,Yayasan Obor Indonesia,2001,,Seri Klasik,823,,Jakarta,823,,,,<Oscar Wilde>,<Cerita Anak>,<T702051>
3118,Panggung si Kancil 18,l 18,Text,,,,Pustaka Lebah,2005,,Komik Pustaka Lebah,741.3,,Jakarta,741.3,,,,<Tim Penulis >,<Cerita Anak>,<T703182>
3119,Panggung si Kancil 19,l 19,Text,,,,Pustaka Lebah,2005,,Komik Pustaka Lebah,741.3,,Jakarta,741.3,,,,<Tim Penulis >,<Cerita Anak>,<T703183>
3120,Panglima Besar Sudirman,rman,Text,,,,Pustaka Lebah,2008,,Great Classic Collections,741.3,,Jakarta,741.3,,,,<Tim Penulis>,<Cerita Anak>,<T703015>
3121,Pangrumat Basa Sunda SD Kelas I,as I,Text,,,,Erlangga,,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Karya Guru>,<Buku Pelajaran>,<T702582>
3122,Pangrumat Basa Sunda SD Kelas II,s II,Text,,,,Erlangga,,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Karya Guru>,<Buku Pelajaran>,<T702583>
3123,Pangrumat Basa Sunda SD Kelas III, III,Text,,,,Erlangga,,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Karya Guru>,<Buku Pelajaran>,<T702584>
3124,Pangrumat Basa Sunda SD Kelas IV,s IV,Text,,,,Erlangga,,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Karya Guru>,<Buku Pelajaran>,<T702585>
3125,Pangrumat Basa Sunda SD Kelas V,as V,Text,,,,Erlangga,,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Karya Guru>,<Buku Pelajaran>,<T702586>
3126,Pangrumat Basa Sunda SD Kelas VI,s VI,Text,,,,Erlangga,,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Karya Guru>,<Buku Pelajaran>,<T702587>
3127,Panjang,jang,Text,,,,Sygma Publishing,2008,,Seri Menjelajah Pengukuran,372.7,,Bandung,372.7,,,,<Bev Dunbar >,<Pengetahuan Anak>,<T704403>
3128,Panjat Tebing,bing,Text,,,,Tiga Serangkai,2009,,Olahraga Ekstrem,796.5,,Solo,796.5,,,,<Chris Oxlade >,<Pengetahuan Anak>,<T704338>
3129,Panji Kelaras,aras,Text,,,,Pionir Jaya,1998,,Legenda Dari Jawa Barat,813,,Bandung,813,,,,<Andy Sukma Murbaya >,<Cerita Anak>,<T703254>
3130,Pantai,ntai,Text,,,,Quality Press,,,Segala Cara Untuk Mengamati,551.45,,,551.45,,,,<Jane Walker>,<Pengetahuan Anak>,<T700198>
3131,Pantai Laut,Laut,Text,,,,Widyadara,1979,,Pustaka Pengetahuan Modern,551.4,,Jakarta,551.4,,,,<David Lambert >,<Pengetahuan Dewasa>,<T703402>
3132,Paper Craft,raft,Text,,,,Gramedia Pustaka Utama,2007,,Kreatifitas,745.5,,Jakarta,745.5,,,,<Revi Devi Paat >,<Aktivitas - Umum>,<T703967>
3133,"Para Pemusil dari Bremen, Si Kerudung Merah",erah,Text,,,,Garmedia Pustaka Utama,2005,,Fairy Tales,823,,Jakarta,823,,,,<Marie Duval>,<Cerita Anak>,<T702170>
3134,Parade Topi Paskah,skah,Text,,,,Arkola,,,Strawberry Shortcake,823,,,823,,,,<Monique Z Stephen >,<Cerita Anak>,<T703648>
3135,Parfait Tic 1,ic 1,Text,,,,Elex Media Komputindo,2004,,Buku Komik Bergambar,741.3,,Jakarta,741.3,,,,<Nagamu Nanaji>,<Komik Bergambar>,<T701168><T701169>
3137,Parfait Tic 10,c 10,Text,,,,Elex Media Komputindo,2005,,Buku Komik Bergambar,741.3,,Jakarta,741.3,,,,<Nagamu Nanaji>,<Komik Bergambar>,<T701186><T701187>
3139,Parfait Tic 11,c 11,Text,,,,Elex Media Komputindo,2004,,Buku Komik Bergambar,741.3,,Jakarta,741.3,,,,<Nagamu Nanaji>,<Komik Bergambar>,<T701188><T701189>
3141,Parfait Tic 12,c 12,Text,,,,Elex Media Komputindo,2004,,Buku Komik Bergambar,741.3,,Jakarta,741.3,,,,<Nagamu Nanaji>,<Komik Bergambar>,<T701190><T701191>
3143,Parfait Tic 13,c 13,Text,,,,Elex Media Komputindo,2004,,Buku Komik Bergambar,741.3,,Jakarta,741.3,,,,<Nagamu Nanaji>,<Komik Bergambar>,<T701192><T701193>
3145,Parfait Tic 2,ic 2,Text,,,,Elex Media Komputindo,2004,,Buku Komik Bergambar,741.3,,Jakarta,741.3,,,,<Nagamu Nanaji>,<Komik Bergambar>,<T701170><T701171>
3147,Parfait Tic 3,ic 3,Text,,,,Elex Media Komputindo,2004,,Buku Komik Bergambar,741.3,,Jakarta,741.3,,,,<Nagamu Nanaji>,<Komik Bergambar>,<T701172><T701173>
